atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Sn,eft_dipole_4d_occ_045_to_virt_099,4.582831504438,0.211201871945,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,99,-1.473431380906,3.109400123532,0.034564090739
Sn,eft_dipole_4d_occ_045_to_virt_101,4.582831504438,0.126721123167,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,101,-1.473431380906,3.109400123532,0.020738454443
Sn,eft_dipole_4d_occ_045_to_virt_102,4.582831504438,0.337922995113,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,102,-1.473431380906,3.109400123532,0.055302545182
Sn,eft_dipole_4d_occ_045_to_virt_103,4.582831504438,0.211201871945,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,103,-1.473431380906,3.109400123532,0.034564090739
Sn,eft_dipole_4d_occ_045_to_virt_106,8.865714133967,0.001584730861,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,106,-1.473431380906,7.392282753061,0.000134061185
Sn,eft_dipole_4d_occ_045_to_virt_108,8.865714133967,0.000950838517,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,108,-1.473431380906,7.392282753061,0.000080436711
Sn,eft_dipole_4d_occ_045_to_virt_109,8.865714133967,0.002535569378,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,109,-1.473431380906,7.392282753061,0.000214497897
Sn,eft_dipole_4d_occ_045_to_virt_110,8.865714133967,0.001584730861,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,110,-1.473431380906,7.392282753061,0.000134061185
Sn,eft_dipole_4d_occ_046_to_virt_022,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,22,-1.473431380906,0.073648743487,0.005894055925
Sn,eft_dipole_4d_occ_046_to_virt_023,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,23,-1.473431380906,0.073648743487,0.005894055925
Sn,eft_dipole_4d_occ_046_to_virt_025,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,25,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_046_to_virt_026,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,26,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_046_to_virt_028,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,28,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_046_to_virt_029,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,29,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_046_to_virt_031,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,31,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_046_to_virt_032,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,32,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_046_to_virt_034,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,34,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_046_to_virt_035,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,35,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_046_to_virt_077,1.737140558133,0.007281531254,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,77,-1.473431380906,0.263709177226,0.003143757375
Sn,eft_dipole_4d_occ_046_to_virt_079,1.737140558133,0.000485435417,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,46,79,-1.473431380906,0.263709177226,0.000209583825
